"","Date","State","kMWh"
"2805",2016-01-01,"MT",NA
"2806",2016-01-01,"WY",NA
"2807",2016-02-01,"AZ",309.172820625
"2808",2016-02-01,"CA",1442.22497620833
"2809",2016-02-01,"CO",29.358741875
"2810",2016-02-01,"DE",3.57891654166667
"2811",2016-02-01,"FL",18.541689875
"2812",2016-02-01,"HI",6.3056935
"2813",2016-02-01,"IL",3.97040054166667
"2814",2016-02-01,"MA",44.5314652916667
"2815",2016-02-01,"MD",14.863471875
"2816",2016-02-01,"NC",219.447708625
"2817",2016-02-01,"NJ",63.5746612916667
"2818",2016-02-01,"NM",48.9799697916667
"2819",2016-02-01,"NV",179.551564375
"2820",2016-02-01,"NY",10.3454033333333
"2821",2016-02-01,"OH",4.9622525
"2822",2016-02-01,"OR",2.49443479166667
"2823",2016-02-01,"PA",5.96047229166667
"2824",2016-02-01,"TX",48.872652125
"2825",2016-02-01,"VT",4.3487805
"2826",2016-02-01,"WA",0.06275
"2827",2016-02-01,"GA",35.23706525
"2828",2016-02-01,"IN",16.0142802083333
"2829",2016-02-01,"MN",0.478921083333333
"2830",2016-02-01,"TN",6.25236158333333
"2831",2016-02-01,"UT",40.7165711666667
"2832",2016-02-01,"CT",1.67909825
"2833",2016-02-01,"RI",1.20349820833333
"2834",2016-02-01,"SC",0.321394833333333
"2835",2016-02-01,"MO",2.08308529166667
"2836",2016-02-01,"WI",0.142442583333333
"2837",2016-02-01,"AR",1.30492120833333
"2838",2016-02-01,"KS",0.163355583333333
"2839",2016-02-01,"MI",0.459868166666667
"2840",2016-02-01,"OK",0.428958333333333
"2841",2016-02-01,"AL",NA
"2842",2016-02-01,"IA",NA
"2843",2016-02-01,"ID",NA
"2844",2016-02-01,"KY",NA
"2845",2016-02-01,"MS",NA
"2846",2016-02-01,"NE",NA
"2847",2016-02-01,"SD",NA
"2848",2016-02-01,"VA",NA
"2849",2016-02-01,"LA",NA
"2850",2016-02-01,"ME",NA
"2851",2016-02-01,"MT",NA
"2852",2016-02-01,"WY",NA
"2853",2016-03-01,"AZ",307.809097625
"2854",2016-03-01,"CA",1493.418685375
"2855",2016-03-01,"CO",32.145639625
"2856",2016-03-01,"DE",3.63315158333333
"2857",2016-03-01,"FL",18.2523805416667
"2858",2016-03-01,"HI",6.58117404166667
"2859",2016-03-01,"IL",3.984003875
"2860",2016-03-01,"MA",46.0988432083333
"2861",2016-03-01,"MD",15.5697019166667
"2862",2016-03-01,"NC",240.715357583333
"2863",2016-03-01,"NJ",64.4505866666667
"2864",2016-03-01,"NM",50.630761125
"2865",2016-03-01,"NV",188.886680708333
"2866",2016-03-01,"NY",10.5677954166667
"2867",2016-03-01,"OH",5.08603425
"2868",2016-03-01,"OR",2.65377616666667
"2869",2016-03-01,"PA",5.96832095833333
"2870",2016-03-01,"TX",50.6882337083333
"2871",2016-03-01,"VT",4.47266991666667
"2872",2016-03-01,"WA",0.0622083333333333
"2873",2016-03-01,"GA",41.8139602083333
"2874",2016-03-01,"IN",16.7245183333333
"2875",2016-03-01,"MN",0.537961583333333
"2876",2016-03-01,"TN",6.3110105
"2877",2016-03-01,"UT",53.8131339583333
"2878",2016-03-01,"CT",1.77088525
"2879",2016-03-01,"RI",1.20978245833333
"2880",2016-03-01,"SC",0.328394791666667
"2881",2016-03-01,"MO",2.25961591666667
"2882",2016-03-01,"WI",0.163958791666667
"2883",2016-03-01,"AR",1.50994883333333
"2884",2016-03-01,"KS",0.166092416666667
"2885",2016-03-01,"MI",0.534102041666667
"2886",2016-03-01,"OK",0.439958333333333
"2887",2016-03-01,"AL",NA
"2888",2016-03-01,"IA",NA
"2889",2016-03-01,"ID",NA
"2890",2016-03-01,"KY",NA
"2891",2016-03-01,"MS",NA
"2892",2016-03-01,"NE",NA
"2893",2016-03-01,"SD",NA
"2894",2016-03-01,"VA",NA
"2895",2016-03-01,"LA",NA
"2896",2016-03-01,"ME",NA
"2897",2016-03-01,"MT",NA
"2898",2016-03-01,"WY",NA
"2899",2016-04-01,"AZ",309.521944541667
"2900",2016-04-01,"CA",1542.05748079167
"2901",2016-04-01,"CO",36.88507575
"2902",2016-04-01,"DE",3.76693816666667
"2903",2016-04-01,"FL",18.1853999166667
"2904",2016-04-01,"HI",6.86530745833333
"2905",2016-04-01,"IL",4.02317779166667
"2906",2016-04-01,"MA",47.8080732916667
"2907",2016-04-01,"MD",16.2213115833333
"2908",2016-04-01,"NC",256.268358708333
"2909",2016-04-01,"NJ",65.2821015833333
"2910",2016-04-01,"NM",54.2367224583333
"2911",2016-04-01,"NV",197.171848958333
"2912",2016-04-01,"NY",10.7042550833333
"2913",2016-04-01,"OH",5.226502375
"2914",2016-04-01,"OR",2.85024658333333
"2915",2016-04-01,"PA",5.97321845833333
"2916",2016-04-01,"TX",53.8952376666667
"2917",2016-04-01,"VT",4.62054541666667
"2918",2016-04-01,"WA",0.0607083333333333
"2919",2016-04-01,"GA",49.876345625
"2920",2016-04-01,"IN",17.5016566666667
"2921",2016-04-01,"MN",0.592868958333333
"2922",2016-04-01,"TN",6.4048595
"2923",2016-04-01,"UT",65.4511757083333
"2924",2016-04-01,"CT",1.86332245833333
"2925",2016-04-01,"RI",1.22354883333333
"2926",2016-04-01,"SC",0.342231083333333
"2927",2016-04-01,"MO",2.422492
"2928",2016-04-01,"WI",0.184198083333333
"2929",2016-04-01,"AR",1.74500508333333
"2930",2016-04-01,"KS",0.169584958333333
"2931",2016-04-01,"MI",0.597509291666666
"2932",2016-04-01,"OK",0.444625
"2933",2016-04-01,"AL",NA
"2934",2016-04-01,"IA",NA
"2935",2016-04-01,"ID",NA
"2936",2016-04-01,"KY",NA
"2937",2016-04-01,"MS",NA
"2938",2016-04-01,"NE",NA
"2939",2016-04-01,"SD",NA
"2940",2016-04-01,"VA",NA
"2941",2016-04-01,"LA",NA
"2942",2016-04-01,"ME",NA
"2943",2016-04-01,"MT",NA
"2944",2016-04-01,"WY",NA
"2945",2016-05-01,"AZ",310.854826916667
"2946",2016-05-01,"CA",1580.3227715
"2947",2016-05-01,"CO",40.9095088333333
"2948",2016-05-01,"DE",3.96232704166667
"2949",2016-05-01,"FL",18.2441177916667
"2950",2016-05-01,"HI",7.11157845833333
"2951",2016-05-01,"IL",4.05539679166667
"2952",2016-05-01,"MA",49.280819375
"2953",2016-05-01,"MD",16.794648125
"2954",2016-05-01,"NC",267.128723041667
"2955",2016-05-01,"NJ",66.7986178333333
"2956",2016-05-01,"NM",58.6392549583333
"2957",2016-05-01,"NV",204.286011
"2958",2016-05-01,"NY",10.8866824583333
"2959",2016-05-01,"OH",5.34722983333333
"2960",2016-05-01,"OR",3.08432720833333
"2961",2016-05-01,"PA",6.044325875
"2962",2016-05-01,"TX",57.4059718333333
"2963",2016-05-01,"VT",4.76125904166667
"2964",2016-05-01,"WA",0.059625
"2965",2016-05-01,"GA",59.0203859166667
"2966",2016-05-01,"IN",18.14540475
"2967",2016-05-01,"MN",0.64087275
"2968",2016-05-01,"TN",6.48390116666667
"2969",2016-05-01,"UT",75.280663875
"2970",2016-05-01,"CT",1.94359591666667
"2971",2016-05-01,"RI",1.229487125
"2972",2016-05-01,"SC",0.361442291666667
"2973",2016-05-01,"MO",2.56008608333333
"2974",2016-05-01,"WI",0.201875083333333
"2975",2016-05-01,"AR",1.96036133333333
"2976",2016-05-01,"KS",0.172565875
"2977",2016-05-01,"MI",0.666971166666667
"2978",2016-05-01,"OK",0.451208333333333
"2979",2016-05-01,"AL",NA
"2980",2016-05-01,"IA",NA
"2981",2016-05-01,"ID",NA
"2982",2016-05-01,"KY",NA
"2983",2016-05-01,"MS",NA
"2984",2016-05-01,"NE",NA
"2985",2016-05-01,"SD",NA
"2986",2016-05-01,"VA",NA
"2987",2016-05-01,"LA",NA
"2988",2016-05-01,"ME",NA
"2989",2016-05-01,"MT",NA
"2990",2016-05-01,"WY",NA
"2991",2016-06-01,"AZ",312.275658916667
"2992",2016-06-01,"CA",1604.64796366667
"2993",2016-06-01,"CO",43.6736276666667
"2994",2016-06-01,"DE",4.16929883333333
"2995",2016-06-01,"FL",18.5323190833333
"2996",2016-06-01,"HI",7.29901245833333
"2997",2016-06-01,"IL",4.06725729166667
"2998",2016-06-01,"MA",50.355032375
"2999",2016-06-01,"MD",17.2041797916667
"3000",2016-06-01,"NC",278.330744
"3001",2016-06-01,"NJ",68.6453510416667
"3002",2016-06-01,"NM",62.1130319583333
"3003",2016-06-01,"NV",210.84329475
"3004",2016-06-01,"NY",11.3169251666667
"3005",2016-06-01,"OH",5.43144270833333
"3006",2016-06-01,"OR",3.31699016666667
"3007",2016-06-01,"PA",6.16648208333333
"3008",2016-06-01,"TX",60.0419754166667
"3009",2016-06-01,"VT",4.872298375
"3010",2016-06-01,"WA",0.0599583333333333
"3011",2016-06-01,"GA",68.5780103333333
"3012",2016-06-01,"IN",18.6200003333333
"3013",2016-06-01,"MN",0.752672958333333
"3014",2016-06-01,"TN",6.53351129166666
"3015",2016-06-01,"UT",83.8859829166667
"3016",2016-06-01,"CT",2.01152379166667
"3017",2016-06-01,"RI",1.225111
"3018",2016-06-01,"SC",0.393584333333333
"3019",2016-06-01,"MO",2.672856875
"3020",2016-06-01,"WI",0.216312125
"3021",2016-06-01,"AR",2.11829266666667
"3022",2016-06-01,"KS",0.174497375
"3023",2016-06-01,"MI",0.738142
"3024",2016-06-01,"OK",0.453083333333333
"3025",2016-06-01,"AL",NA
"3026",2016-06-01,"IA",NA
"3027",2016-06-01,"ID",NA
"3028",2016-06-01,"KY",NA
"3029",2016-06-01,"MS",NA
"3030",2016-06-01,"NE",NA
"3031",2016-06-01,"SD",NA
"3032",2016-06-01,"VA",NA
"3033",2016-06-01,"LA",NA
"3034",2016-06-01,"ME",NA
"3035",2016-06-01,"MT",NA
"3036",2016-06-01,"WY",NA
"3037",2016-07-01,"AZ",314.650080041667
"3038",2016-07-01,"CA",1622.85946870833
"3039",2016-07-01,"CO",45.9430817083333
"3040",2016-07-01,"DE",4.2949535
"3041",2016-07-01,"FL",20.2807846666667
"3042",2016-07-01,"HI",7.59015579166667
"3043",2016-07-01,"IL",4.05426270833333
"3044",2016-07-01,"MA",51.044468625
"3045",2016-07-01,"MD",17.6323990833333
"3046",2016-07-01,"NC",289.102024416667
"3047",2016-07-01,"NJ",68.886861125
"3048",2016-07-01,"NM",64.4892759583333
"3049",2016-07-01,"NV",217.516192875
"3050",2016-07-01,"NY",11.598582375
"3051",2016-07-01,"OH",5.48717020833333
"3052",2016-07-01,"OR",3.66344095833333
"3053",2016-07-01,"PA",6.15388695833333
"3054",2016-07-01,"TX",62.7582101666667
"3055",2016-07-01,"VT",4.99778966666667
"3056",2016-07-01,"WA",0.0605
"3057",2016-07-01,"GA",77.9245309166667
"3058",2016-07-01,"IN",18.7962955833333
"3059",2016-07-01,"MN",1.640039875
"3060",2016-07-01,"TN",6.59075529166666
"3061",2016-07-01,"UT",91.5276974166667
"3062",2016-07-01,"CT",2.07598220833333
"3063",2016-07-01,"RI",1.22196545833333
"3064",2016-07-01,"SC",0.477408208333333
"3065",2016-07-01,"MO",2.75868191666667
"3066",2016-07-01,"WI",0.229824041666667
"3067",2016-07-01,"AR",2.17608104166667
"3068",2016-07-01,"KS",0.175845625
"3069",2016-07-01,"MI",0.778896125
"3070",2016-07-01,"OK",0.453041666666667
"3071",2016-07-01,"AL",2.89078275
"3072",2016-07-01,"IA",0.018862375
"3073",2016-07-01,"ID",2.85963633333333
"3074",2016-07-01,"KY",0.998958333333333
"3075",2016-07-01,"MS",0.00890341666666667
"3076",2016-07-01,"NE",0.347678166666667
"3077",2016-07-01,"SD",0.0334463333333333
"3078",2016-07-01,"VA",2.37218995833333
"3079",2016-07-01,"LA",NA
"3080",2016-07-01,"ME",NA
"3081",2016-07-01,"MT",NA
"3082",2016-07-01,"WY",NA
"3083",2016-08-01,"AZ",315.988784583333
"3084",2016-08-01,"CA",1627.19644008333
"3085",2016-08-01,"CO",48.083973875
"3086",2016-08-01,"DE",4.37888925
"3087",2016-08-01,"FL",23.4733324583333
"3088",2016-08-01,"HI",7.90408595833333
"3089",2016-08-01,"IL",4.03338333333333
"3090",2016-08-01,"MA",51.362667125
"3091",2016-08-01,"MD",18.2050158333333
"3092",2016-08-01,"NC",299.758173875
"3093",2016-08-01,"NJ",68.9559342916667
"3094",2016-08-01,"NM",66.4368111666667
"3095",2016-08-01,"NV",220.7378765
"3096",2016-08-01,"NY",11.7918319583333
"3097",2016-08-01,"OH",5.6005295
"3098",2016-08-01,"OR",4.16124075
"3099",2016-08-01,"PA",6.1044635
"3100",2016-08-01,"TX",67.083357375
"3101",2016-08-01,"VT",5.1700355
"3102",2016-08-01,"WA",0.0584166666666667
"3103",2016-08-01,"GA",87.1963579583333
"3104",2016-08-01,"IN",18.846337625
"3105",2016-08-01,"MN",3.90445095833333
"3106",2016-08-01,"TN",6.56635858333333
"3107",2016-08-01,"UT",99.33785275
"3108",2016-08-01,"CT",2.154645125
"3109",2016-08-01,"RI",1.213058
"3110",2016-08-01,"SC",0.617663
"3111",2016-08-01,"MO",2.836265
"3112",2016-08-01,"WI",0.267704875
"3113",2016-08-01,"AR",2.16423191666667
"3114",2016-08-01,"KS",0.179606375
"3115",2016-08-01,"MI",0.819149208333333
"3116",2016-08-01,"OK",0.447541666666667
"3117",2016-08-01,"AL",3.50802395833333
"3118",2016-08-01,"IA",0.0362513333333333
"3119",2016-08-01,"ID",3.66102166666667
"3120",2016-08-01,"KY",1.068
"3121",2016-08-01,"MS",0.0281389583333333
"3122",2016-08-01,"NE",0.390531125
"3123",2016-08-01,"SD",0.0420674166666667
"3124",2016-08-01,"VA",3.77681508333333
"3125",2016-08-01,"LA",NA
"3126",2016-08-01,"ME",NA
"3127",2016-08-01,"MT",NA
"3128",2016-08-01,"WY",NA
"3129",2016-09-01,"AZ",323.302618333333
"3130",2016-09-01,"CA",1649.85532145833
"3131",2016-09-01,"CO",51.397733875
"3132",2016-09-01,"DE",4.45436954166667
"3133",2016-09-01,"FL",27.1115809166667
"3134",2016-09-01,"HI",8.38272783333333
"3135",2016-09-01,"IL",4.06073991666667
"3136",2016-09-01,"MA",52.50123525
"3137",2016-09-01,"MD",18.8593190416667
"3138",2016-09-01,"NC",309.555628875
"3139",2016-09-01,"NJ",70.064262125
"3140",2016-09-01,"NM",69.9232495833333
"3141",2016-09-01,"NV",227.331658083333
"3142",2016-09-01,"NY",12.2140765416667
"3143",2016-09-01,"OH",5.85406779166667
"3144",2016-09-01,"OR",4.93490954166667
"3145",2016-09-01,"PA",6.11344429166667
"3146",2016-09-01,"TX",74.7044629583333
"3147",2016-09-01,"VT",5.48525554166667
"3148",2016-09-01,"WA",0.0538333333333333
"3149",2016-09-01,"GA",96.820612875
"3150",2016-09-01,"IN",19.2205451666667
"3151",2016-09-01,"MN",7.38403741666667
"3152",2016-09-01,"TN",6.604908125
"3153",2016-09-01,"UT",110.844437875
"3154",2016-09-01,"CT",2.29558804166667
"3155",2016-09-01,"RI",1.21630208333333
"3156",2016-09-01,"SC",0.787159
"3157",2016-09-01,"MO",2.97892333333333
"3158",2016-09-01,"WI",0.335431583333333
"3159",2016-09-01,"AR",2.19523141666667
"3160",2016-09-01,"KS",0.189545
"3161",2016-09-01,"MI",0.897189291666667
"3162",2016-09-01,"OK",0.493751125
"3163",2016-09-01,"AL",4.39366633333333
"3164",2016-09-01,"IA",0.062302625
"3165",2016-09-01,"ID",5.65049566666667
"3166",2016-09-01,"KY",1.179375
"3167",2016-09-01,"MS",0.055739
"3168",2016-09-01,"NE",0.448538958333333
"3169",2016-09-01,"SD",0.054983125
"3170",2016-09-01,"VA",5.49137379166667
"3171",2016-09-01,"LA",NA
"3172",2016-09-01,"ME",NA
"3173",2016-09-01,"MT",NA
"3174",2016-09-01,"WY",NA
"3175",2016-10-01,"AZ",337.634848875
"3176",2016-10-01,"CA",1701.88671716667
"3177",2016-10-01,"CO",56.3329215833333
"3178",2016-10-01,"DE",4.52838095833333
"3179",2016-10-01,"FL",30.8220445416667
"3180",2016-10-01,"HI",9.094930375
"3181",2016-10-01,"IL",4.09992341666667
"3182",2016-10-01,"MA",54.6795578333333
"3183",2016-10-01,"MD",19.4776212916667
"3184",2016-10-01,"NC",320.084591125
"3185",2016-10-01,"NJ",70.5545621666667
"3186",2016-10-01,"NM",75.35460475
"3187",2016-10-01,"NV",242.596922333333
"3188",2016-10-01,"NY",12.5816179583333
"3189",2016-10-01,"OH",6.18340883333333
"3190",2016-10-01,"OR",6.007870375
"3191",2016-10-01,"PA",6.05245804166667
"3192",2016-10-01,"TX",85.9540186666667
"3193",2016-10-01,"VT",5.92931720833333
"3194",2016-10-01,"WA",0.0478333333333333
"3195",2016-10-01,"GA",107.927995041667
"3196",2016-10-01,"IN",19.7562262916667
"3197",2016-10-01,"MN",11.3788561666667
"3198",2016-10-01,"TN",6.804251875
"3199",2016-10-01,"UT",126.503865541667
"3200",2016-10-01,"CT",2.477943875
"3201",2016-10-01,"RI",1.23845820833333
"3202",2016-10-01,"SC",0.980789041666667
"3203",2016-10-01,"MO",3.175977875
"3204",2016-10-01,"WI",0.409378916666667
"3205",2016-10-01,"AR",2.28126316666667
"3206",2016-10-01,"KS",0.204338125
"3207",2016-10-01,"MI",0.99097025
"3208",2016-10-01,"OK",0.639394083333333
"3209",2016-10-01,"AL",5.61871695833333
"3210",2016-10-01,"IA",0.0919723333333333
"3211",2016-10-01,"ID",9.29205079166667
"3212",2016-10-01,"KY",1.31358333333333
"3213",2016-10-01,"MS",0.0914655833333333
"3214",2016-10-01,"NE",0.513978541666667
"3215",2016-10-01,"SD",0.06969275
"3216",2016-10-01,"VA",7.46059575
"3217",2016-10-01,"LA",NA
"3218",2016-10-01,"ME",NA
"3219",2016-10-01,"MT",NA
"3220",2016-10-01,"WY",NA
"3221",2016-11-01,"AZ",350.805882041667
"3222",2016-11-01,"CA",1756.89912329167
"3223",2016-11-01,"CO",61.658295875
"3224",2016-11-01,"DE",4.62445566666667
"3225",2016-11-01,"FL",34.1557969583333
"3226",2016-11-01,"HI",9.86665533333333
"3227",2016-11-01,"IL",4.13896775
"3228",2016-11-01,"MA",56.420806125
"3229",2016-11-01,"MD",20.1174399166667
"3230",2016-11-01,"NC",338.652824291667
"3231",2016-11-01,"NJ",71.4349644166667
"3232",2016-11-01,"NM",81.3521443333333
"3233",2016-11-01,"NV",258.55881125
"3234",2016-11-01,"NY",13.06008425
"3235",2016-11-01,"OH",6.5788585
"3236",2016-11-01,"OR",7.23976633333333
"3237",2016-11-01,"PA",6.03073533333333
"3238",2016-11-01,"TX",100.019152958333
"3239",2016-11-01,"VT",6.31765004166667
"3240",2016-11-01,"WA",0.0415833333333333
"3241",2016-11-01,"GA",121.055856
"3242",2016-11-01,"IN",20.3905560833333
"3243",2016-11-01,"MN",15.97253475
"3244",2016-11-01,"TN",6.99863129166667
"3245",2016-11-01,"UT",142.871106
"3246",2016-11-01,"CT",2.63456695833333
"3247",2016-11-01,"RI",1.24679033333333
"3248",2016-11-01,"SC",1.21661475
"3249",2016-11-01,"MO",3.38276304166667
"3250",2016-11-01,"WI",0.535745041666667
"3251",2016-11-01,"AR",2.39514158333333
"3252",2016-11-01,"KS",0.220234375
"3253",2016-11-01,"MI",1.232000875
"3254",2016-11-01,"OK",0.889124625
"3255",2016-11-01,"AL",7.075024875
"3256",2016-11-01,"IA",0.12606675
"3257",2016-11-01,"ID",13.519629125
"3258",2016-11-01,"KY",1.46458333333333
"3259",2016-11-01,"MS",0.169093041666667
"3260",2016-11-01,"NE",0.629058
"3261",2016-11-01,"SD",0.0865960833333333
"3262",2016-11-01,"VA",9.637238875
"3263",2016-11-01,"LA",NA
"3264",2016-11-01,"ME",NA
"3265",2016-11-01,"MT",NA
"3266",2016-11-01,"WY",NA
"3267",2016-12-01,"AZ",365.463122833333
"3268",2016-12-01,"CA",1832.60039033333
"3269",2016-12-01,"CO",67.2880514166667
"3270",2016-12-01,"DE",4.69667675
"3271",2016-12-01,"FL",37.3704729166667
"3272",2016-12-01,"HI",10.746299375
"3273",2016-12-01,"IL",4.25398504166667
"3274",2016-12-01,"MA",58.4459807916667
"3275",2016-12-01,"MD",20.5464602083333
"3276",2016-12-01,"NC",356.582519416667
"3277",2016-12-01,"NJ",72.7623611666667
"3278",2016-12-01,"NM",88.1139201666666
"3279",2016-12-01,"NV",274.749528375
"3280",2016-12-01,"NY",13.5687865416667
"3281",2016-12-01,"OH",7.09208025
"3282",2016-12-01,"OR",8.689363375
"3283",2016-12-01,"PA",6.02808383333333
"3284",2016-12-01,"TX",114.895520541667
"3285",2016-12-01,"VT",6.73127908333333
"3286",2016-12-01,"WA",0.0382083333333333
"3287",2016-12-01,"GA",133.165634333333
"3288",2016-12-01,"IN",21.3856087916667
"3289",2016-12-01,"MN",21.6541479583333
"3290",2016-12-01,"TN",7.21987495833333
"3291",2016-12-01,"UT",158.414687875
"3292",2016-12-01,"CT",2.808291
"3293",2016-12-01,"RI",1.255435
"3294",2016-12-01,"SC",1.587391125
"3295",2016-12-01,"MO",3.63251941666667
"3296",2016-12-01,"WI",0.754295375
"3297",2016-12-01,"AR",2.50138920833333
"3298",2016-12-01,"KS",0.239745666666667
"3299",2016-12-01,"MI",1.830116
"3300",2016-12-01,"OK",1.19145875
"3301",2016-12-01,"AL",8.69231383333333
"3302",2016-12-01,"IA",0.168235333333333
"3303",2016-12-01,"ID",18.2001824583333
"3304",2016-12-01,"KY",1.54208333333333
"3305",2016-12-01,"MS",0.341397875
"3306",2016-12-01,"NE",0.775995791666667
"3307",2016-12-01,"SD",0.107502458333333
"3308",2016-12-01,"VA",11.7923126666667
"3309",2016-12-01,"LA",NA
"3310",2016-12-01,"ME",NA
"3311",2016-12-01,"MT",NA
"3312",2016-12-01,"WY",NA
"3313",2017-01-01,"AZ",373.132787958333
"3314",2017-01-01,"CA",1897.35834795833
"3315",2017-01-01,"CO",71.8961475833333
"3316",2017-01-01,"DE",4.75354729166667
"3317",2017-01-01,"FL",40.9036795833333
"3318",2017-01-01,"HI",11.5036693333333
"3319",2017-01-01,"IL",4.36643475
"3320",2017-01-01,"MA",60.8467917083333
"3321",2017-01-01,"MD",20.7775325833333
"3322",2017-01-01,"NC",371.676741958333
"3323",2017-01-01,"NJ",74.0037807083333
"3324",2017-01-01,"NM",93.9237243333333
"3325",2017-01-01,"NV",288.724707708333
"3326",2017-01-01,"NY",14.0062795416667
"3327",2017-01-01,"OH",7.59007720833333
"3328",2017-01-01,"OR",10.1061749166667
"3329",2017-01-01,"PA",5.999464
"3330",2017-01-01,"TX",128.938557125
"3331",2017-01-01,"VT",7.18109979166667
"3332",2017-01-01,"WA",0.037875
"3333",2017-01-01,"GA",144.549862583333
"3334",2017-01-01,"IN",22.3787104166667
"3335",2017-01-01,"MN",28.2390738333333
"3336",2017-01-01,"TN",7.36831175
"3337",2017-01-01,"UT",167.781318625
"3338",2017-01-01,"CT",2.97693445833333
"3339",2017-01-01,"RI",1.26561516666667
"3340",2017-01-01,"SC",2.12124870833333
"3341",2017-01-01,"MO",3.93635029166667
"3342",2017-01-01,"WI",0.993568916666667
"3343",2017-01-01,"AR",2.575753375
"3344",2017-01-01,"KS",0.277164833333333
"3345",2017-01-01,"MI",2.66025325
"3346",2017-01-01,"OK",1.49057445833333
"3347",2017-01-01,"AL",10.3240875416667
"3348",2017-01-01,"IA",0.215922833333333
"3349",2017-01-01,"ID",22.9867667083333
"3350",2017-01-01,"KY",1.54248883333333
"3351",2017-01-01,"MS",1.034134
"3352",2017-01-01,"NE",0.90614725
"3353",2017-01-01,"SD",0.131145
"3354",2017-01-01,"VA",14.005112
"3355",2017-01-01,"LA",NA
"3356",2017-01-01,"ME",NA
"3357",2017-01-01,"MT",NA
"3358",2017-01-01,"WY",NA
"3359",2017-02-01,"AZ",377.433833166667
"3360",2017-02-01,"CA",1930.44545204167
"3361",2017-02-01,"CO",75.8635459166667
"3362",2017-02-01,"DE",4.76364954166667
"3363",2017-02-01,"FL",45.0546367916667
"3364",2017-02-01,"HI",12.1591940833333
"3365",2017-02-01,"IL",4.42033175
"3366",2017-02-01,"MA",63.0130677083333
"3367",2017-02-01,"MD",20.965042125
"3368",2017-02-01,"NC",381.377388833333
"3369",2017-02-01,"NJ",75.45943675
"3370",2017-02-01,"NM",97.8988805833333
"3371",2017-02-01,"NV",301.232407916667
"3372",2017-02-01,"NY",14.48216175
"3373",2017-02-01,"OH",7.99658358333333
"3374",2017-02-01,"OR",11.354319125
"3375",2017-02-01,"PA",5.99269079166667
"3376",2017-02-01,"TX",142.762308333333
"3377",2017-02-01,"VT",7.58309495833333
"3378",2017-02-01,"WA",0.037875
"3379",2017-02-01,"GA",155.112939916667
"3380",2017-02-01,"IN",23.0607729583333
"3381",2017-02-01,"MN",34.35681525
"3382",2017-02-01,"TN",7.41194183333333
"3383",2017-02-01,"UT",171.890393375
"3384",2017-02-01,"CT",3.109706125
"3385",2017-02-01,"RI",1.26662483333333
"3386",2017-02-01,"SC",2.850428625
"3387",2017-02-01,"MO",4.175358625
"3388",2017-02-01,"WI",1.2053525
"3389",2017-02-01,"AR",2.631063
"3390",2017-02-01,"KS",0.321100875
"3391",2017-02-01,"MI",3.44879666666667
"3392",2017-02-01,"OK",1.78152608333333
"3393",2017-02-01,"AL",11.893035125
"3394",2017-02-01,"IA",0.25883275
"3395",2017-02-01,"ID",27.156309
"3396",2017-02-01,"KY",1.53739825
"3397",2017-02-01,"MS",2.07146345833333
"3398",2017-02-01,"NE",1.01536341666667
"3399",2017-02-01,"SD",0.152418875
"3400",2017-02-01,"VA",16.2931614583333
"3401",2017-02-01,"LA",NA
"3402",2017-02-01,"ME",NA
"3403",2017-02-01,"MT",NA
"3404",2017-02-01,"WY",NA
"3405",2017-03-01,"AZ",390.3133545
"3406",2017-03-01,"CA",1958.87154308333
"3407",2017-03-01,"CO",78.56394975
"3408",2017-03-01,"DE",4.71382991666667
"3409",2017-03-01,"FL",49.4770580416667
"3410",2017-03-01,"HI",12.7848759166667
"3411",2017-03-01,"IL",4.48351479166667
"3412",2017-03-01,"MA",64.7662179583333
"3413",2017-03-01,"MD",21.178426625
"3414",2017-03-01,"NC",388.797142416667
"3415",2017-03-01,"NJ",77.2966929583333
"3416",2017-03-01,"NM",100.834965416667
"3417",2017-03-01,"NV",314.010488625
"3418",2017-03-01,"NY",15.0001325
"3419",2017-03-01,"OH",8.39358370833333
"3420",2017-03-01,"OR",12.468819
"3421",2017-03-01,"PA",6.02839991666667
"3422",2017-03-01,"TX",153.805496625
"3423",2017-03-01,"VT",7.91159258333333
"3424",2017-03-01,"WA",0.0390416666666667
"3425",2017-03-01,"GA",162.94816575
"3426",2017-03-01,"IN",23.636418625
"3427",2017-03-01,"MN",39.400206625
"3428",2017-03-01,"TN",7.45097675
"3429",2017-03-01,"UT",175.857322791667
"3430",2017-03-01,"CT",3.21730745833333
"3431",2017-03-01,"RI",1.260481
"3432",2017-03-01,"SC",3.69641275
"3433",2017-03-01,"MO",4.3385775
"3434",2017-03-01,"WI",1.408393875
"3435",2017-03-01,"AR",2.666130875
"3436",2017-03-01,"KS",0.359943458333333
"3437",2017-03-01,"MI",4.14884466666667
"3438",2017-03-01,"OK",2.03051279166667
"3439",2017-03-01,"AL",13.3637085833333
"3440",2017-03-01,"IA",0.304370791666667
"3441",2017-03-01,"ID",30.6321165416667
"3442",2017-03-01,"KY",1.52693179166667
"3443",2017-03-01,"MS",3.0786885
"3444",2017-03-01,"NE",1.09677670833333
"3445",2017-03-01,"SD",0.164781166666667
"3446",2017-03-01,"VA",18.4159462083333
"3447",2017-03-01,"LA",NA
"3448",2017-03-01,"ME",NA
"3449",2017-03-01,"MT",NA
"3450",2017-03-01,"WY",NA
